Lead_Id,LeadSource,Industry,Title,Country,NumberOfEmployees,AnnualRevenue,Email_Domain_Type,CreatedDate,Converted
00Q0002428,Phone Inquiry,Telecommunications,Team Lead,USA,116,5439000.0,Personnel,2024-09-17,0
00Q0002429,Web,Engineering,Manager,Morocco,857,169164000.0,Personnel,2024-12-15,1
00Q0002430,Phone Inquiry,Electronics,Team Lead,Canada,328,11016000.0,Professionnel,2025-02-02,0
00Q0002431,Cold Call,Agriculture,C-Level,UK,50,2890000.0,Professionnel,2025-05-25,1
00Q0002432,Trade Show,Recreation,Director,France,450,70023000.0,Personnel,2025-01-01,0
00Q0002433,Purchased List,Hospitality,Senior Manager,USA,100,3907000.0,Professionnel,2025-12-28,0
00Q0002434,Employee Referral,Media,Senior Manager,UAE,118,5840000.0,Professionnel,2025-01-30,1
00Q0002435,Phone Inquiry,Hospitality,Team Lead,USA,67,2372000.0,Personnel,2025-07-05,0
00Q0002436,Web,Banking,Manager,Canada,180,10586000.0,Personnel,2026-04-25,0
00Q0002437,Purchased List,Environmental,Individual Contributor,Italy,216,17485000.0,Professionnel,2026-06-27,0
00Q0002438,Social Media,Healthcare,Director,Italy,110,12749000.0,Professionnel,2024-10-19,0
00Q0002439,Web,Construction,Intern,France,508,51565000.0,Personnel,2026-07-07,0
00Q0002440,Webinar,Construction,Senior Manager,Netherlands,90,1259000.0,Personnel,2025-10-10,0
00Q0002441,Advertisement,Recreation,Director,UK,91,7358000.0,Personnel,2026-06-15,0
00Q0002442,Web,Technology,Manager,Germany,381,21599000.0,Personnel,2026-03-05,1
00Q0002443,Web,Technology,Senior Manager,Belgium,32,1905000.0,Professionnel,2025-11-09,0
00Q0002444,Partner Referral,Technology,Manager,India,42,1952000.0,Personnel,2025-02-10,0
00Q0002445,Public Relations,Chemicals,Manager,Spain,125,6723000.0,Professionnel,2026-07-01,0
00Q0002446,Social Media,Finance,Manager,Canada,137,8061000.0,Professionnel,2025-09-03,0
00Q0002447,Phone Inquiry,Consulting,VP,France,106,8837000.0,Personnel,2026-08-06,0
00Q0002448,Webinar,Consulting,Team Lead,France,19,941000.0,Personnel,2024-11-26,0
00Q0002449,Partner Referral,Consulting,Senior Manager,France,65,4961000.0,Professionnel,2026-05-31,1
00Q0002450,Web,Machinery,Individual Contributor,Germany,173,10999000.0,Personnel,2026-04-27,0
00Q0002451,Email Campaign,Technology,Intern,Spain,158,4171000.0,Professionnel,2025-07-14,0
00Q0002452,Email Campaign,Manufacturing,Team Lead,Canada,20,1058000.0,Professionnel,2024-10-14,0
00Q0002453,Advertisement,Insurance,Manager,India,14,873000.0,Professionnel,2025-05-26,0
00Q0002454,Web,Hospitality,Senior Manager,Spain,955,54217000.0,Personnel,2025-12-08,0
00Q0002455,Web,Environmental,Intern,India,44,2013000.0,Personnel,2025-12-05,0
00Q0002456,Web,Healthcare,Individual Contributor,India,72,776000.0,Professionnel,2025-07-01,0
00Q0002457,Partner Referral,Food & Beverage,Team Lead,Canada,83,4188000.0,Professionnel,2026-04-10,1
00Q0002458,Social Media,Media,Senior Manager,Italy,259,31916000.0,Professionnel,2024-12-28,0
00Q0002459,Web,Manufacturing,Manager,France,302,26343000.0,Personnel,2025-02-07,0
00Q0002460,Phone Inquiry,Banking,Individual Contributor,UAE,221,5225000.0,Personnel,2025-11-26,0
00Q0002461,Web,Banking,Individual Contributor,UK,194,10011000.0,Personnel,2026-07-21,0
00Q0002462,Partner Referral,Manufacturing,Senior Manager,Belgium,294,11980000.0,Professionnel,2024-10-12,1
00Q0002463,Advertisement,Technology,C-Level,USA,59,1184000.0,Personnel,2026-08-21,0
00Q0002464,Cold Call,Healthcare,Director,Belgium,136,12863000.0,Professionnel,2026-07-02,0
00Q0002465,Webinar,Retail,Individual Contributor,USA,8,1005000.0,Personnel,2025-10-29,0
00Q0002466,Webinar,Technology,Senior Manager,Italy,242,19991000.0,Personnel,2025-07-21,0
00Q0002467,Employee Referral,Telecommunications,Senior Manager,Germany,552,15500000.0,Personnel,2024-12-17,0
00Q0002468,Purchased List,Not For Profit,Individual Contributor,Spain,37,1093000.0,Professionnel,2025-09-26,0
00Q0002469,Public Relations,Insurance,Manager,Belgium,95,13575000.0,Professionnel,2025-04-26,0
00Q0002470,Partner Referral,Healthcare,Team Lead,UK,78,1436000.0,Professionnel,2026-05-06,0
00Q0002471,Web,Technology,Manager,Belgium,109,7162000.0,Professionnel,2026-07-25,0
00Q0002472,Purchased List,Finance,Individual Contributor,India,52,2484000.0,Personnel,2025-04-27,0
00Q0002473,Public Relations,Construction,VP,Spain,285,13472000.0,Professionnel,2025-09-20,1
00Q0002474,Trade Show,Manufacturing,Director,Canada,621,146662000.0,Professionnel,2025-06-24,1
00Q0002475,Social Media,Hospitality,Intern,Spain,10,858000.0,Professionnel,2024-11-22,0
00Q0002476,Purchased List,Biotechnology,Director,UAE,236,25829000.0,Professionnel,2026-04-12,0
00Q0002477,Advertisement,Machinery,Team Lead,France,755,64166000.0,Personnel,2025-01-06,0
00Q0002478,Social Media,Government,Individual Contributor,Italy,91,5103000.0,Professionnel,2024-09-21,0
00Q0002479,Public Relations,Food & Beverage,Senior Manager,USA,44,1413000.0,Professionnel,2025-12-14,0
00Q0002480,Web,Retail,C-Level,USA,43,1573000.0,Professionnel,2025-04-19,1
00Q0002481,Trade Show,Retail,Individual Contributor,UK,160,8949000.0,Personnel,2025-10-06,0
00Q0002482,Advertisement,Finance,Individual Contributor,Italy,518,44944000.0,Professionnel,2025-10-27,0
00Q0002483,Web,Technology,Manager,UK,20,2314000.0,Professionnel,2025-09-30,0
00Q0002484,Employee Referral,Environmental,Team Lead,Morocco,27,1928000.0,Personnel,2025-04-01,1
00Q0002485,Web,Biotechnology,Manager,USA,88,4328000.0,Personnel,2025-09-18,0
00Q0002486,Cold Call,Energy,Intern,Belgium,504,24074000.0,Personnel,2026-06-02,0
00Q0002487,Trade Show,Electronics,Team Lead,UK,3,429000.0,Professionnel,2025-08-31,0
00Q0002488,Phone Inquiry,Agriculture,Team Lead,Germany,61,5188000.0,Professionnel,2026-03-17,0
00Q0002489,Web,Retail,C-Level,India,96,4324000.0,Professionnel,2024-12-21,1
00Q0002490,Web,Finance,C-Level,Morocco,15,2089000.0,Professionnel,2025-12-05,0
00Q0002491,Trade Show,Construction,VP,France,105,3558000.0,Professionnel,2026-09-12,1
00Q0002492,Employee Referral,Education,Manager,India,331,39041000.0,Professionnel,2024-10-24,1
00Q0002493,Advertisement,Government,Individual Contributor,USA,139,10303000.0,Personnel,2026-08-01,0
00Q0002494,Email Campaign,Retail,Individual Contributor,UAE,42,7688000.0,Professionnel,2025-02-07,0
00Q0002495,Trade Show,Hospitality,Individual Contributor,Canada,585,88078000.0,Personnel,2025-07-15,0
00Q0002496,Employee Referral,Electronics,Manager,Germany,57,2644000.0,Personnel,2026-07-24,1
00Q0002497,Purchased List,Technology,Intern,France,77,5498000.0,Personnel,2026-02-08,0
00Q0002498,Email Campaign,Banking,Director,India,346,9854000.0,Professionnel,2026-04-20,1
00Q0002499,Email Campaign,Machinery,Director,USA,32,1040000.0,Professionnel,2025-07-02,0
00Q0002500,Partner Referral,Construction,Senior Manager,USA,23,2345000.0,Professionnel,2025-02-05,1
00Q0002501,Web,Apparel,VP,UAE,316,18549000.0,Professionnel,2025-01-05,1
00Q0002502,Public Relations,Telecommunications,Manager,Canada,301,21607000.0,Professionnel,2025-06-30,1
00Q0002503,Purchased List,Utilities,VP,France,2,407000.0,Professionnel,2026-08-23,0
00Q0002504,Email Campaign,Healthcare,Manager,Morocco,22,1864000.0,Personnel,2025-11-05,0
00Q0002505,Email Campaign,Not For Profit,Individual Contributor,Netherlands,52,4508000.0,Personnel,2025-09-16,0
00Q0002506,Webinar,Transportation,Senior Manager,France,37,2222000.0,Professionnel,2025-11-24,0
00Q0002507,Trade Show,Technology,Director,USA,257,14595000.0,Personnel,2024-10-15,1
00Q0002508,Phone Inquiry,Communications,Team Lead,USA,126,8064000.0,Professionnel,2026-05-15,0
00Q0002509,Phone Inquiry,Transportation,Manager,Canada,264,36741000.0,Professionnel,2024-11-04,0
00Q0002510,Employee Referral,Electronics,Senior Manager,Morocco,41,2766000.0,Professionnel,2026-06-08,0
00Q0002511,Purchased List,Manufacturing,Manager,USA,62,3540000.0,Professionnel,2026-01-03,0
00Q0002512,Email Campaign,Technology,Senior Manager,France,201,17079000.0,Professionnel,2025-10-24,0
00Q0002513,Web,Not For Profit,Senior Manager,USA,136,6120000.0,Professionnel,2025-07-03,0
00Q0002514,Web,Chemicals,Director,Morocco,71,5532000.0,Personnel,2026-08-13,1
00Q0002515,Email Campaign,Chemicals,Manager,Canada,50,669000.0,Personnel,2026-05-29,0
00Q0002516,Phone Inquiry,Retail,Manager,France,27,1172000.0,Professionnel,2024-10-04,0
00Q0002517,Web,Insurance,Team Lead,USA,32,858000.0,Professionnel,2025-03-07,1
00Q0002518,Advertisement,Finance,Individual Contributor,Canada,51,2490000.0,Personnel,2026-01-07,0
00Q0002519,Employee Referral,Technology,Director,Germany,74,4092000.0,Professionnel,2024-10-19,1
00Q0002520,Trade Show,Manufacturing,Individual Contributor,India,164,6741000.0,Personnel,2026-03-29,0
00Q0002521,Email Campaign,Technology,Individual Contributor,USA,386,25911000.0,Professionnel,2025-01-05,0
00Q0002522,Social Media,Finance,Intern,Morocco,531,75073000.0,Personnel,2026-05-10,0
00Q0002523,Web,Healthcare,Intern,France,574,42095000.0,Personnel,2025-08-22,0
00Q0002524,Partner Referral,Insurance,Senior Manager,Spain,48,3434000.0,Professionnel,2024-10-23,0
00Q0002525,Webinar,Engineering,VP,France,25,697000.0,Professionnel,2025-01-16,1
00Q0002526,Phone Inquiry,Technology,Intern,Germany,29,747000.0,Professionnel,2025-05-06,0
00Q0002527,Web,Banking,Senior Manager,Italy,8,1358000.0,Personnel,2026-08-23,0
00Q0002528,Email Campaign,Retail,Individual Contributor,UK,80,1691000.0,Personnel,2026-01-13,0
00Q0002529,Partner Referral,Healthcare,Individual Contributor,France,36,1920000.0,Professionnel,2026-01-30,0
00Q0002530,Phone Inquiry,Food & Beverage,Team Lead,USA,27,1445000.0,Personnel,2025-01-31,0
00Q0002531,Web,Energy,Team Lead,India,37,6038000.0,Professionnel,2025-06-27,0
00Q0002532,Email Campaign,Biotechnology,Individual Contributor,Germany,56,2261000.0,Professionnel,2024-09-26,0
00Q0002533,Advertisement,Manufacturing,Manager,UAE,10,313000.0,Professionnel,2025-02-14,0
00Q0002534,Web,Shipping,Manager,Germany,187,17141000.0,Personnel,2026-03-20,1
00Q0002535,Phone Inquiry,Finance,Director,Spain,1669,65221000.0,Professionnel,2025-12-18,0
00Q0002536,Web,Technology,Team Lead,USA,73,1355000.0,Personnel,2024-09-23,0
00Q0002537,Email Campaign,Healthcare,Manager,USA,45,2855000.0,Professionnel,2025-06-18,0
00Q0002538,Advertisement,Retail,Manager,Netherlands,5,737000.0,Personnel,2026-02-13,0
00Q0002539,Partner Referral,Consulting,C-Level,France,47,2989000.0,Professionnel,2024-11-13,1
00Q0002540,Employee Referral,Entertainment,Senior Manager,Italy,133,26734000.0,Professionnel,2024-10-31,1
00Q0002541,Social Media,Insurance,Director,Spain,42,1974000.0,Personnel,2026-07-10,0
00Q0002542,Employee Referral,Food & Beverage,C-Level,Italy,44,1192000.0,Professionnel,2025-02-01,0
00Q0002543,Purchased List,Energy,VP,Germany,206,9769000.0,Personnel,2025-12-13,0
00Q0002544,Advertisement,Engineering,Director,Germany,324,27849000.0,Professionnel,2025-01-24,1
00Q0002545,Web,Energy,Director,Germany,73,6224000.0,Professionnel,2026-04-24,1
00Q0002546,Web,Agriculture,Team Lead,India,1289,87979000.0,Professionnel,2026-08-15,0
00Q0002547,Purchased List,Utilities,Team Lead,Canada,294,26206000.0,Professionnel,2025-03-08,0
00Q0002548,Cold Call,Manufacturing,Senior Manager,UK,45,2499000.0,Professionnel,2025-07-03,1
00Q0002549,Purchased List,Healthcare,Director,Italy,30,595000.0,Professionnel,2026-09-01,0
00Q0002550,Social Media,Food & Beverage,Senior Manager,Spain,192,8590000.0,Personnel,2026-02-14,0
00Q0002551,Phone Inquiry,Energy,Individual Contributor,India,119,5347000.0,Personnel,2024-10-21,0
00Q0002552,Web,Technology,Manager,UK,23,2616000.0,Personnel,2025-08-18,0
00Q0002553,Phone Inquiry,Banking,Individual Contributor,France,273,17053000.0,Personnel,2026-03-28,1
00Q0002554,Public Relations,Education,VP,Canada,535,36765000.0,Personnel,2024-12-20,0
00Q0002555,Employee Referral,Hospitality,Senior Manager,Morocco,15,2067000.0,Professionnel,2026-05-16,1
00Q0002556,Purchased List,Technology,Individual Contributor,Belgium,569,27679000.0,Professionnel,2025-01-01,1
00Q0002557,Trade Show,Manufacturing,Director,India,25,1300000.0,Professionnel,2026-01-14,1
00Q0002558,Trade Show,Finance,Director,USA,667,72432000.0,Professionnel,2026-09-13,0
00Q0002559,Web,Food & Beverage,Manager,France,86,1790000.0,Professionnel,2026-01-10,0
00Q0002560,Email Campaign,Manufacturing,Senior Manager,India,377,35227000.0,Personnel,2026-06-28,0
00Q0002561,Web,Recreation,Senior Manager,Canada,472,20523000.0,Personnel,2025-05-13,0
00Q0002562,Web,Communications,Individual Contributor,Netherlands,121,11893000.0,Professionnel,2025-05-11,0
00Q0002563,Trade Show,Biotechnology,Director,Netherlands,265,35930000.0,Personnel,2025-12-02,1
00Q0002564,Purchased List,Retail,Team Lead,France,38,3697000.0,Professionnel,2026-07-02,0
00Q0002565,Trade Show,Transportation,Director,India,129,4957000.0,Professionnel,2025-05-27,0
00Q0002566,Purchased List,Retail,Individual Contributor,India,26,1912000.0,Personnel,2025-08-03,0
00Q0002567,Web,Biotechnology,VP,Canada,42,2296000.0,Professionnel,2026-03-26,0
00Q0002568,Advertisement,Technology,Senior Manager,France,32,772000.0,Personnel,2026-07-17,0
00Q0002569,Web,Technology,Team Lead,USA,77,4589000.0,Professionnel,2025-05-02,1
00Q0002570,Partner Referral,Transportation,C-Level,UK,77,3697000.0,Personnel,2026-01-23,1
00Q0002571,Web,Manufacturing,VP,USA,273,17628000.0,Personnel,2026-01-19,0
00Q0002572,Trade Show,Manufacturing,Director,USA,34,1224000.0,Professionnel,2024-12-24,1
00Q0002573,Purchased List,Utilities,Individual Contributor,Germany,173,15736000.0,Personnel,2025-12-13,0
00Q0002574,Social Media,Education,Team Lead,USA,1231,85447000.0,Personnel,2025-12-31,0
00Q0002575,Employee Referral,Education,Individual Contributor,Germany,100,9842000.0,Professionnel,2024-10-06,1
00Q0002576,Purchased List,Healthcare,VP,UAE,38,889000.0,Professionnel,2026-06-13,0
00Q0002577,Purchased List,Retail,Manager,USA,33,2729000.0,Professionnel,2025-06-12,0
00Q0002578,Purchased List,Telecommunications,Manager,Italy,154,30028000.0,Professionnel,2026-03-15,0
00Q0002579,Trade Show,Retail,Individual Contributor,USA,80,1650000.0,Personnel,2024-10-17,0
00Q0002580,Partner Referral,Manufacturing,Manager,France,28,2073000.0,Professionnel,2025-03-25,0
00Q0002581,Web,Transportation,Manager,Morocco,16,1527000.0,Personnel,2025-01-08,0
00Q0002582,Email Campaign,Energy,VP,USA,662,27410000.0,Professionnel,2026-09-14,0
00Q0002583,Email Campaign,Communications,Director,Belgium,5,164000.0,Personnel,2025-12-30,0
00Q0002584,Phone Inquiry,Manufacturing,Team Lead,Spain,105,3976000.0,Professionnel,2025-12-09,1
00Q0002585,Advertisement,Telecommunications,Senior Manager,Netherlands,3,111000.0,Professionnel,2026-06-27,0
00Q0002586,Webinar,Media,Director,France,52,3601000.0,Personnel,2025-12-12,0
00Q0002587,Email Campaign,Energy,Individual Contributor,Morocco,90,2114000.0,Professionnel,2024-11-19,0
00Q0002588,Web,Telecommunications,Individual Contributor,UK,267,12895000.0,Professionnel,2024-11-20,0
00Q0002589,Public Relations,Technology,Senior Manager,India,435,10069000.0,Personnel,2026-08-22,0
00Q0002590,Partner Referral,Hospitality,Intern,Germany,29,3972000.0,Professionnel,2026-03-29,1
00Q0002591,Trade Show,Banking,Manager,France,45,1779000.0,Professionnel,2025-01-16,1
00Q0002592,Partner Referral,Education,Individual Contributor,France,354,17225000.0,Professionnel,2025-08-18,1
00Q0002593,Cold Call,Energy,Director,USA,333,24674000.0,Personnel,2025-04-12,0
00Q0002594,Social Media,Energy,Individual Contributor,Germany,292,27696000.0,Professionnel,2026-08-11,0
00Q0002595,Employee Referral,Media,Director,UK,244,10765000.0,Professionnel,2025-12-28,1
00Q0002596,Social Media,Banking,Intern,Canada,111,25434000.0,Personnel,2024-09-22,0
00Q0002597,Purchased List,Construction,Team Lead,Germany,81,4897000.0,Professionnel,2025-10-31,0
00Q0002598,Web,Construction,Manager,Spain,302,15927000.0,Personnel,2026-06-07,0
00Q0002599,Webinar,Entertainment,Manager,Spain,225,7401000.0,Personnel,2025-06-30,0
00Q0002600,Email Campaign,Manufacturing,Individual Contributor,France,76,5304000.0,Professionnel,2025-05-26,1
00Q0002601,Phone Inquiry,Retail,C-Level,Italy,90,3615000.0,Professionnel,2024-11-15,0
00Q0002602,Partner Referral,Manufacturing,Senior Manager,Italy,55,3645000.0,Professionnel,2026-01-21,1
00Q0002603,Email Campaign,Food & Beverage,Senior Manager,UAE,315,7979000.0,Personnel,2024-10-19,0
00Q0002604,Partner Referral,Retail,Individual Contributor,India,557,85357000.0,Personnel,2026-04-12,0
00Q0002605,Trade Show,Hospitality,Intern,France,1806,138933000.0,Professionnel,2025-12-11,0
00Q0002606,Social Media,Media,Senior Manager,USA,259,44860000.0,Professionnel,2026-07-18,0
00Q0002607,Purchased List,Healthcare,Individual Contributor,UK,26,2933000.0,Professionnel,2025-10-25,0
00Q0002608,Web,Retail,Manager,USA,143,11760000.0,Professionnel,2025-07-17,1
00Q0002609,Purchased List,Insurance,Manager,UK,66,2620000.0,Professionnel,2025-01-12,0
00Q0002610,Email Campaign,Technology,VP,Belgium,265,8809000.0,Professionnel,2024-09-19,0
00Q0002611,Phone Inquiry,Media,Individual Contributor,USA,26,1299000.0,Professionnel,2025-11-13,1
00Q0002612,Email Campaign,Technology,Director,Morocco,37,5555000.0,Personnel,2024-10-17,0
00Q0002613,Email Campaign,Finance,Individual Contributor,UK,45,2214000.0,Professionnel,2024-12-24,0
00Q0002614,Email Campaign,Retail,Team Lead,Germany,848,13264000.0,Personnel,2026-05-30,0
00Q0002615,Phone Inquiry,Government,Intern,France,259,10166000.0,Personnel,2026-06-25,0
00Q0002616,Web,Education,Team Lead,France,17,894000.0,Professionnel,2025-07-12,1
00Q0002617,Public Relations,Banking,Director,Canada,345,42348000.0,Professionnel,2026-01-10,0
00Q0002618,Social Media,Recreation,Senior Manager,Canada,113,4242000.0,Professionnel,2025-10-17,0
00Q0002619,Web,Banking,Intern,UK,39,1903000.0,Professionnel,2025-03-07,0
00Q0002620,Advertisement,Healthcare,Manager,Spain,581,20710000.0,Personnel,2025-08-20,0
00Q0002621,Phone Inquiry,Machinery,Individual Contributor,UK,180,15941000.0,Professionnel,2025-10-14,0
00Q0002622,Purchased List,Technology,Individual Contributor,Canada,82,6702000.0,Personnel,2025-08-29,0
00Q0002623,Web,Energy,Director,Canada,143,15434000.0,Professionnel,2024-09-19,1
00Q0002624,Trade Show,Retail,Team Lead,USA,138,2413000.0,Professionnel,2025-05-06,1
00Q0002625,Social Media,Entertainment,Individual Contributor,Spain,30,3076000.0,Personnel,2024-11-04,0
00Q0002626,Purchased List,Insurance,Senior Manager,Spain,345,10742000.0,Professionnel,2025-08-13,0
00Q0002627,Cold Call,Biotechnology,Manager,Spain,138,6875000.0,Professionnel,2025-11-13,0
00Q0002628,Web,Recreation,Director,Germany,72,4823000.0,Professionnel,2025-07-21,1
00Q0002629,Advertisement,Education,Manager,Netherlands,93,6266000.0,Professionnel,2026-04-22,0
00Q0002630,Purchased List,Hospitality,Manager,Germany,154,23235000.0,Professionnel,2025-03-28,0
00Q0002631,Web,Manufacturing,Manager,USA,11,483000.0,Professionnel,2026-03-14,0
00Q0002632,Employee Referral,Communications,Individual Contributor,USA,28,2299000.0,Professionnel,2025-05-06,1
00Q0002633,Web,Technology,Director,Morocco,292,7509000.0,Professionnel,2026-04-17,0
00Q0002634,Purchased List,Chemicals,C-Level,France,253,10756000.0,Professionnel,2025-01-03,1
00Q0002635,Web,Education,Individual Contributor,India,230,9318000.0,Professionnel,2025-03-30,0
00Q0002636,Web,Insurance,Individual Contributor,USA,190,33692000.0,Personnel,2026-06-27,1
00Q0002637,Advertisement,Biotechnology,Director,Germany,355,12565000.0,Professionnel,2026-04-28,1
00Q0002638,Social Media,Finance,Manager,Morocco,136,13504000.0,Personnel,2026-08-18,0
00Q0002639,Trade Show,Healthcare,C-Level,USA,52,1739000.0,Professionnel,2025-10-18,1
00Q0002640,Social Media,Consulting,Director,Germany,216,19945000.0,Personnel,2026-08-17,0
00Q0002641,Partner Referral,Consulting,VP,Germany,32,673000.0,Professionnel,2024-10-12,1
00Q0002642,Web,Food & Beverage,Director,Netherlands,2115,84151000.0,Professionnel,2025-02-26,0
00Q0002643,Cold Call,Banking,Manager,USA,342,25352000.0,Professionnel,2025-01-12,1
00Q0002644,Trade Show,Banking,Team Lead,Morocco,182,7079000.0,Professionnel,2025-12-17,0
00Q0002645,Partner Referral,Banking,Individual Contributor,Canada,3720,371597000.0,Personnel,2024-11-15,1
00Q0002646,Web,Engineering,Individual Contributor,Spain,225,3345000.0,Professionnel,2025-11-18,0
00Q0002647,Partner Referral,Manufacturing,Individual Contributor,India,64,5170000.0,Professionnel,2025-06-27,0
00Q0002648,Webinar,Insurance,Director,USA,272,8362000.0,Professionnel,2025-08-04,0
00Q0002649,Web,Manufacturing,Manager,France,115,7717000.0,Professionnel,2025-06-04,0
00Q0002650,Web,Hospitality,Manager,Morocco,9,876000.0,Professionnel,2026-07-11,0
00Q0002651,Partner Referral,Consulting,Manager,USA,137,14483000.0,Personnel,2025-08-29,0
00Q0002652,Trade Show,Consulting,VP,France,13,1601000.0,Professionnel,2026-03-03,1
00Q0002653,Public Relations,Technology,Senior Manager,India,37,1869000.0,Professionnel,2026-01-14,0
00Q0002654,Email Campaign,Government,Manager,UK,12,637000.0,Personnel,2025-04-15,0
00Q0002655,Web,Recreation,Team Lead,India,19,1402000.0,Personnel,2026-08-07,0
00Q0002656,Phone Inquiry,Healthcare,Manager,France,71,7805000.0,Professionnel,2024-09-21,0
00Q0002657,Partner Referral,Construction,Manager,UK,123,8303000.0,Professionnel,2025-03-23,1
00Q0002658,Web,Machinery,Team Lead,USA,101,8716000.0,Professionnel,2026-06-03,0
00Q0002659,Purchased List,Energy,Individual Contributor,USA,110,7171000.0,Professionnel,2025-02-16,0
00Q0002660,Employee Referral,Education,Intern,Morocco,176,12936000.0,Personnel,2025-05-26,0
00Q0002661,Trade Show,Communications,Manager,UK,27,3158000.0,Professionnel,2025-02-17,1
00Q0002662,Advertisement,Energy,Individual Contributor,Italy,266,10566000.0,Personnel,2025-02-12,0
00Q0002663,Phone Inquiry,Electronics,Director,Italy,45,7413000.0,Professionnel,2026-05-20,0
00Q0002664,Web,Not For Profit,Individual Contributor,Canada,15,644000.0,Professionnel,2025-01-18,1
00Q0002665,Purchased List,Hospitality,Director,Canada,4549,202929000.0,Professionnel,2025-09-16,1
00Q0002666,Web,Hospitality,Manager,India,66,3865000.0,Professionnel,2024-11-28,0
00Q0002667,Webinar,Healthcare,Manager,Spain,4,232000.0,Professionnel,2024-10-06,0
00Q0002668,Web,Education,Individual Contributor,Germany,8,976000.0,Personnel,2025-10-22,0
00Q0002669,Purchased List,Manufacturing,Senior Manager,Morocco,64,2738000.0,Personnel,2026-01-23,0
00Q0002670,Web,Construction,Director,Spain,88,3532000.0,Personnel,2025-03-22,1
00Q0002671,Web,Shipping,Senior Manager,Spain,54,1697000.0,Professionnel,2025-07-06,0
00Q0002672,Trade Show,Environmental,Director,Spain,37,1148000.0,Professionnel,2025-11-14,0
00Q0002673,Employee Referral,Telecommunications,C-Level,Germany,324,18185000.0,Personnel,2026-05-04,1
00Q0002674,Public Relations,Government,Individual Contributor,Morocco,79,9270000.0,Professionnel,2026-04-06,1
00Q0002675,Advertisement,Banking,Manager,Morocco,35,2410000.0,Personnel,2025-09-30,0
00Q0002676,Web,Transportation,Intern,USA,20,2078000.0,Personnel,2024-12-31,0
00Q0002677,Social Media,Technology,Manager,France,151,7620000.0,Personnel,2026-01-04,0
00Q0002678,Web,Food & Beverage,VP,USA,10,283000.0,Professionnel,2026-01-16,0
00Q0002679,Web,Communications,Manager,Spain,36,2074000.0,Professionnel,2024-12-29,0
00Q0002680,Web,Finance,Individual Contributor,Italy,63,7453000.0,Personnel,2024-11-17,0
00Q0002681,Purchased List,Entertainment,Manager,USA,57,2007000.0,Professionnel,2024-10-21,0
00Q0002682,Employee Referral,Shipping,Team Lead,Morocco,501,13122000.0,Personnel,2025-11-25,1
00Q0002683,Purchased List,Technology,Individual Contributor,Canada,109,4018000.0,Professionnel,2026-04-15,0
00Q0002684,Trade Show,Energy,Manager,India,148,38518000.0,Personnel,2025-12-03,1
00Q0002685,Partner Referral,Healthcare,C-Level,Germany,38,6304000.0,Professionnel,2025-10-27,1
00Q0002686,Web,Healthcare,Manager,USA,65,4231000.0,Personnel,2024-12-07,0
00Q0002687,Trade Show,Energy,Manager,Germany,1154,40466000.0,Professionnel,2025-07-16,0
00Q0002688,Web,Technology,Manager,UK,96,2882000.0,Personnel,2025-12-07,0
00Q0002689,Trade Show,Manufacturing,Team Lead,Netherlands,6,643000.0,Personnel,2025-03-29,1
00Q0002690,Cold Call,Energy,Team Lead,Netherlands,398,20409000.0,Personnel,2026-08-22,0
00Q0002691,Purchased List,Hospitality,Senior Manager,Spain,41,1725000.0,Personnel,2025-12-31,0
00Q0002692,Web,Technology,Individual Contributor,UK,181,11561000.0,Personnel,2025-02-02,0
00Q0002693,Purchased List,Retail,Individual Contributor,Morocco,128,6474000.0,Professionnel,2025-08-12,0
00Q0002694,Web,Hospitality,Manager,USA,61,3026000.0,Personnel,2024-09-18,0
00Q0002695,Webinar,Banking,Director,India,28,1063000.0,Professionnel,2026-04-15,1
00Q0002696,Web,Transportation,Individual Contributor,Spain,16,793000.0,Professionnel,2025-12-19,1
00Q0002697,Trade Show,Technology,Senior Manager,USA,68,1594000.0,Personnel,2026-05-09,0
00Q0002698,Trade Show,Engineering,Director,USA,196,39508000.0,Personnel,2025-10-10,1
00Q0002699,Web,Technology,Director,India,147,5839000.0,Personnel,2025-02-13,0
00Q0002700,Employee Referral,Government,Manager,USA,36,3129000.0,Professionnel,2025-03-24,1
00Q0002701,Phone Inquiry,Retail,Manager,UK,23,3806000.0,Personnel,2025-05-24,0
00Q0002702,Advertisement,Construction,Senior Manager,France,94,7032000.0,Personnel,2025-03-20,0
00Q0002703,Web,Recreation,Manager,France,15,1367000.0,Personnel,2025-08-31,0
00Q0002704,Social Media,Biotechnology,Director,France,29,1679000.0,Professionnel,2025-12-24,0
00Q0002705,Webinar,Manufacturing,Manager,USA,514,43140000.0,Professionnel,2024-12-17,0
00Q0002706,Social Media,Technology,Senior Manager,Italy,15,1006000.0,Professionnel,2024-09-26,0
00Q0002707,Email Campaign,Technology,Intern,UK,22,1196000.0,Professionnel,2025-01-23,0
00Q0002708,Phone Inquiry,Manufacturing,Individual Contributor,USA,8,212000.0,Professionnel,2025-06-13,1
00Q0002709,Email Campaign,Insurance,Team Lead,France,43,896000.0,Personnel,2026-06-11,1
00Q0002710,Email Campaign,Chemicals,Individual Contributor,UK,29,1298000.0,Professionnel,2024-09-17,0
00Q0002711,Employee Referral,Healthcare,VP,USA,975,31897000.0,Professionnel,2026-01-23,1
